Hour,Load [W],Flow Rate [m3/s]
2199,10000,0.000303
2200,10000,0.000303
2201,10000,0.000303
2202,10000,0.000303
2203,10000,0.000303
2204,10000,0.000303
2205,10000,0.000303
2206,10000,0.000303
2207,10000,0.000303
2208,10000,0.000303
2209,10000,0.000303
2210,10000,0.000303
2211,10000,0.000303
2212,10000,0.000303
2213,10000,0.000303
2214,10000,0.000303
2215,10000,0.000303
2216,10000,0.000303
2217,10000,0.000303
2218,10000,0.000303
2219,10000,0.000303
2220,10000,0.000303
2221,10000,0.000303
2222,10000,0.000303
2223,10000,0.000303
2224,10000,0.000303
2225,10000,0.000303
2226,10000,0.000303
2227,10000,0.000303
2228,10000,0.000303
2229,10000,0.000303
2230,10000,0.000303
2231,10000,0.000303
2232,10000,0.000303
2233,10000,0.000303
2234,10000,0.000303
2235,10000,0.000303
2236,10000,0.000303
2237,10000,0.000303
2238,10000,0.000303
2239,10000,0.000303
2240,10000,0.000303
2241,10000,0.000303
2242,10000,0.000303
2243,10000,0.000303
2244,10000,0.000303
2245,10000,0.000303
2246,10000,0.000303
2247,10000,0.000303
2248,10000,0.000303
2249,10000,0.000303
2250,10000,0.000303
2251,10000,0.000303
2252,10000,0.000303
2253,10000,0.000303
2254,10000,0.000303
2255,10000,0.000303
2256,10000,0.000303
2257,10000,0.000303
2258,10000,0.000303
2259,10000,0.000303
2260,10000,0.000303
2261,10000,0.000303
2262,10000,0.000303
2263,10000,0.000303
2264,10000,0.000303
2265,10000,0.000303
2266,10000,0.000303
2267,10000,0.000303
2268,10000,0.000303
2269,10000,0.000303
2270,10000,0.000303
2271,10000,0.000303
2272,10000,0.000303
2273,10000,0.000303
2274,10000,0.000303
2275,10000,0.000303
2276,10000,0.000303
2277,10000,0.000303
2278,10000,0.000303
2279,10000,0.000303
2280,10000,0.000303
2281,10000,0.000303
2282,10000,0.000303
2283,10000,0.000303
2284,10000,0.000303
2285,10000,0.000303
2286,10000,0.000303
2287,10000,0.000303
2288,10000,0.000303
2289,10000,0.000303
2290,10000,0.000303
2291,10000,0.000303
2292,10000,0.000303
2293,10000,0.000303
2294,10000,0.000303
2295,10000,0.000303
2296,10000,0.000303
2297,10000,0.000303
2298,10000,0.000303
2299,10000,0.000303
2300,10000,0.000303
2301,10000,0.000303
2302,10000,0.000303
2303,10000,0.000303
2304,10000,0.000303
2305,10000,0.000303
2306,10000,0.000303
2307,10000,0.000303
2308,10000,0.000303
2309,10000,0.000303
2310,10000,0.000303
2311,10000,0.000303
2312,10000,0.000303
2313,10000,0.000303
2314,10000,0.000303
2315,10000,0.000303
2316,10000,0.000303
2317,10000,0.000303
2318,10000,0.000303
2319,10000,0.000303
2320,10000,0.000303
2321,10000,0.000303
2322,10000,0.000303
2323,10000,0.000303
2324,10000,0.000303
2325,10000,0.000303
2326,10000,0.000303
2327,10000,0.000303
2328,10000,0.000303
2329,10000,0.000303
2330,10000,0.000303
2331,10000,0.000303
2332,10000,0.000303
2333,10000,0.000303
2334,10000,0.000303
2335,10000,0.000303
2336,10000,0.000303
2337,10000,0.000303
2338,10000,0.000303
2339,10000,0.000303
2340,10000,0.000303
2341,10000,0.000303
2342,10000,0.000303
2343,10000,0.000303
2344,10000,0.000303
2345,10000,0.000303
2346,10000,0.000303
2347,10000,0.000303
2348,10000,0.000303
2349,10000,0.000303
2350,10000,0.000303
2351,10000,0.000303
2352,10000,0.000303
2353,10000,0.000303
2354,10000,0.000303
2355,10000,0.000303
2356,10000,0.000303
2357,10000,0.000303
2358,10000,0.000303
2359,10000,0.000303
2360,10000,0.000303
2361,10000,0.000303
2362,10000,0.000303
2363,10000,0.000303
2364,10000,0.000303
2365,10000,0.000303
2366,10000,0.000303
2367,10000,0.000303
2368,10000,0.000303
2369,10000,0.000303
2370,10000,0.000303
2371,10000,0.000303
2372,10000,0.000303
2373,10000,0.000303
2374,10000,0.000303
2375,10000,0.000303
2376,10000,0.000303
2377,10000,0.000303
2378,10000,0.000303
2379,10000,0.000303
2380,10000,0.000303
2381,10000,0.000303
2382,10000,0.000303
2383,10000,0.000303
2384,10000,0.000303
2385,10000,0.000303
2386,10000,0.000303
2387,10000,0.000303
2388,10000,0.000303
2389,10000,0.000303
2390,10000,0.000303
2391,10000,0.000303
2392,10000,0.000303
2393,10000,0.000303
2394,10000,0.000303
2395,10000,0.000303
2396,10000,0.000303
2397,10000,0.000303
2398,10000,0.000303
2399,10000,0.000303
2400,10000,0.000303
2401,10000,0.000303
2402,10000,0.000303
2403,10000,0.000303
2404,10000,0.000303
2405,10000,0.000303
2406,10000,0.000303
2407,10000,0.000303
2408,10000,0.000303
2409,10000,0.000303
2410,10000,0.000303
2411,10000,0.000303
2412,10000,0.000303
2413,10000,0.000303
2414,10000,0.000303
2415,10000,0.000303
2416,10000,0.000303
2417,10000,0.000303
2418,10000,0.000303
2419,10000,0.000303
2420,10000,0.000303
2421,10000,0.000303
2422,10000,0.000303
2423,10000,0.000303
2424,10000,0.000303
2425,10000,0.000303
2426,10000,0.000303
2427,10000,0.000303
2428,10000,0.000303
2429,10000,0.000303
2430,10000,0.000303
2431,10000,0.000303
2432,10000,0.000303
2433,10000,0.000303
2434,10000,0.000303
2435,10000,0.000303
2436,10000,0.000303
2437,10000,0.000303
2438,10000,0.000303
2439,10000,0.000303
2440,10000,0.000303
2441,10000,0.000303
2442,10000,0.000303
2443,10000,0.000303
2444,10000,0.000303
2445,10000,0.000303
2446,10000,0.000303
2447,10000,0.000303
2448,10000,0.000303
2449,10000,0.000303
2450,10000,0.000303
2451,10000,0.000303
2452,10000,0.000303
2453,10000,0.000303
2454,10000,0.000303
2455,10000,0.000303
2456,10000,0.000303
2457,10000,0.000303
2458,10000,0.000303
2459,10000,0.000303
2460,10000,0.000303
2461,10000,0.000303
2462,10000,0.000303
2463,10000,0.000303
2464,10000,0.000303
2465,10000,0.000303
2466,10000,0.000303
2467,10000,0.000303
2468,10000,0.000303
2469,10000,0.000303
2470,10000,0.000303
2471,10000,0.000303
2472,10000,0.000303
2473,10000,0.000303
2474,10000,0.000303
2475,10000,0.000303
2476,10000,0.000303
2477,10000,0.000303
2478,10000,0.000303
2479,10000,0.000303
2480,10000,0.000303
2481,10000,0.000303
2482,10000,0.000303
2483,10000,0.000303
2484,10000,0.000303
2485,10000,0.000303
2486,10000,0.000303
2487,10000,0.000303
2488,10000,0.000303
2489,10000,0.000303
2490,10000,0.000303
2491,10000,0.000303
2492,10000,0.000303
2493,10000,0.000303
2494,10000,0.000303
2495,10000,0.000303
2496,10000,0.000303
2497,10000,0.000303
2498,10000,0.000303
2499,10000,0.000303
2500,10000,0.000303
2501,10000,0.000303
2502,10000,0.000303
2503,10000,0.000303
2504,10000,0.000303
2505,10000,0.000303
2506,10000,0.000303
2507,10000,0.000303
2508,10000,0.000303
2509,10000,0.000303
2510,10000,0.000303
2511,10000,0.000303
2512,10000,0.000303
2513,10000,0.000303
2514,10000,0.000303
2515,10000,0.000303
2516,10000,0.000303
2517,10000,0.000303
2518,10000,0.000303
2519,10000,0.000303
2520,10000,0.000303
2521,10000,0.000303
2522,10000,0.000303
2523,10000,0.000303
2524,10000,0.000303
2525,10000,0.000303
2526,10000,0.000303
2527,10000,0.000303
2528,10000,0.000303
2529,10000,0.000303
2530,10000,0.000303
2531,10000,0.000303
2532,10000,0.000303
2533,10000,0.000303
2534,10000,0.000303
2535,10000,0.000303
2536,10000,0.000303
2537,10000,0.000303
2538,10000,0.000303
2539,10000,0.000303
2540,10000,0.000303
2541,10000,0.000303
2542,10000,0.000303
2543,10000,0.000303
2544,10000,0.000303
2545,10000,0.000303
2546,10000,0.000303
2547,10000,0.000303
2548,10000,0.000303
2549,10000,0.000303
2550,10000,0.000303
2551,10000,0.000303
2552,10000,0.000303
2553,10000,0.000303
2554,10000,0.000303
2555,10000,0.000303
2556,10000,0.000303
2557,10000,0.000303
2558,10000,0.000303
2559,10000,0.000303
2560,10000,0.000303
2561,10000,0.000303
2562,10000,0.000303
2563,10000,0.000303
2564,10000,0.000303
2565,10000,0.000303
2566,10000,0.000303
2567,10000,0.000303
2568,10000,0.000303
2569,10000,0.000303
2570,10000,0.000303
2571,10000,0.000303
2572,10000,0.000303
2573,10000,0.000303
2574,10000,0.000303
2575,10000,0.000303
2576,10000,0.000303
2577,10000,0.000303
2578,10000,0.000303
2579,10000,0.000303
2580,10000,0.000303
2581,10000,0.000303
2582,10000,0.000303
2583,10000,0.000303
2584,10000,0.000303
2585,10000,0.000303
2586,10000,0.000303
2587,10000,0.000303
2588,10000,0.000303
2589,10000,0.000303
2590,10000,0.000303
2591,10000,0.000303
2592,10000,0.000303
2593,10000,0.000303
2594,10000,0.000303
2595,10000,0.000303
2596,10000,0.000303
2597,10000,0.000303
2598,10000,0.000303
2599,10000,0.000303
2600,10000,0.000303
2601,10000,0.000303
2602,10000,0.000303
2603,10000,0.000303
2604,10000,0.000303
2605,10000,0.000303
2606,10000,0.000303
2607,10000,0.000303
2608,10000,0.000303
2609,10000,0.000303
2610,10000,0.000303
2611,10000,0.000303
2612,10000,0.000303
2613,10000,0.000303
2614,10000,0.000303
2615,10000,0.000303
2616,10000,0.000303
2617,10000,0.000303
2618,10000,0.000303
2619,10000,0.000303
2620,10000,0.000303
2621,10000,0.000303
2622,10000,0.000303
2623,10000,0.000303
2624,10000,0.000303
2625,10000,0.000303
2626,10000,0.000303
2627,10000,0.000303
2628,10000,0.000303
2629,10000,0.000303
2630,10000,0.000303
2631,10000,0.000303
2632,10000,0.000303
2633,10000,0.000303
2634,10000,0.000303
2635,10000,0.000303
2636,10000,0.000303
2637,10000,0.000303
2638,10000,0.000303
2639,10000,0.000303
2640,10000,0.000303
2641,10000,0.000303
2642,10000,0.000303
2643,10000,0.000303
2644,10000,0.000303
2645,10000,0.000303
2646,10000,0.000303
2647,10000,0.000303
2648,10000,0.000303
2649,10000,0.000303
2650,10000,0.000303
2651,10000,0.000303
2652,10000,0.000303
2653,10000,0.000303
2654,10000,0.000303
2655,10000,0.000303
2656,10000,0.000303
2657,10000,0.000303
2658,10000,0.000303
2659,10000,0.000303
2660,10000,0.000303
2661,10000,0.000303
2662,10000,0.000303
2663,10000,0.000303
2664,10000,0.000303
2665,10000,0.000303
2666,10000,0.000303
2667,10000,0.000303
2668,10000,0.000303
2669,10000,0.000303
2670,10000,0.000303
2671,10000,0.000303
2672,10000,0.000303
2673,10000,0.000303
2674,10000,0.000303
2675,10000,0.000303
2676,10000,0.000303
2677,10000,0.000303
2678,10000,0.000303
2679,10000,0.000303
2680,10000,0.000303
2681,10000,0.000303
2682,10000,0.000303
2683,10000,0.000303
2684,10000,0.000303
2685,10000,0.000303
2686,10000,0.000303
2687,10000,0.000303
2688,10000,0.000303
2689,10000,0.000303
2690,10000,0.000303
2691,10000,0.000303
2692,10000,0.000303
2693,10000,0.000303
2694,10000,0.000303
2695,10000,0.000303
2696,10000,0.000303
2697,10000,0.000303
2698,10000,0.000303
2699,10000,0.000303
2700,10000,0.000303
2701,10000,0.000303
2702,10000,0.000303
2703,10000,0.000303
2704,10000,0.000303
2705,10000,0.000303
2706,10000,0.000303
2707,10000,0.000303
2708,10000,0.000303
2709,10000,0.000303
2710,10000,0.000303
2711,10000,0.000303
2712,10000,0.000303
2713,10000,0.000303
2714,10000,0.000303
2715,10000,0.000303
2716,10000,0.000303
2717,10000,0.000303
2718,10000,0.000303
2719,10000,0.000303
2720,10000,0.000303
2721,10000,0.000303
2722,10000,0.000303
2723,10000,0.000303
2724,10000,0.000303
2725,10000,0.000303
2726,10000,0.000303
2727,10000,0.000303
2728,10000,0.000303
2729,10000,0.000303
2730,10000,0.000303
2731,10000,0.000303
2732,10000,0.000303
2733,10000,0.000303
2734,10000,0.000303
2735,10000,0.000303
2736,10000,0.000303
2737,10000,0.000303
2738,10000,0.000303
2739,10000,0.000303
2740,10000,0.000303
2741,10000,0.000303
2742,10000,0.000303
2743,10000,0.000303
2744,10000,0.000303
2745,10000,0.000303
2746,10000,0.000303
2747,10000,0.000303
2748,10000,0.000303
2749,10000,0.000303
2750,10000,0.000303
2751,10000,0.000303
2752,10000,0.000303
2753,10000,0.000303
2754,10000,0.000303
2755,10000,0.000303
2756,10000,0.000303
2757,10000,0.000303
2758,10000,0.000303
2759,10000,0.000303
2760,10000,0.000303
2761,10000,0.000303
2762,10000,0.000303
2763,10000,0.000303
2764,10000,0.000303
2765,10000,0.000303
2766,10000,0.000303
2767,10000,0.000303
2768,10000,0.000303
2769,10000,0.000303
2770,10000,0.000303
2771,10000,0.000303
2772,10000,0.000303
2773,10000,0.000303
2774,10000,0.000303
2775,10000,0.000303
2776,10000,0.000303
2777,10000,0.000303
2778,10000,0.000303
2779,10000,0.000303
2780,10000,0.000303
2781,10000,0.000303
2782,10000,0.000303
2783,10000,0.000303
2784,10000,0.000303
2785,10000,0.000303
2786,10000,0.000303
2787,10000,0.000303
2788,10000,0.000303
2789,10000,0.000303
2790,10000,0.000303
2791,10000,0.000303
2792,10000,0.000303
2793,10000,0.000303
2794,10000,0.000303
2795,10000,0.000303
2796,10000,0.000303
2797,10000,0.000303
2798,10000,0.000303
2799,10000,0.000303
2800,10000,0.000303
2801,10000,0.000303
2802,10000,0.000303
2803,10000,0.000303
2804,10000,0.000303
2805,10000,0.000303
2806,10000,0.000303
2807,10000,0.000303
2808,10000,0.000303
2809,10000,0.000303
2810,10000,0.000303
2811,10000,0.000303
2812,10000,0.000303
2813,10000,0.000303
2814,10000,0.000303
2815,10000,0.000303
2816,10000,0.000303
2817,10000,0.000303
2818,10000,0.000303
2819,10000,0.000303
2820,10000,0.000303
2821,10000,0.000303
2822,10000,0.000303
2823,10000,0.000303
2824,10000,0.000303
2825,10000,0.000303
2826,10000,0.000303
2827,10000,0.000303
2828,10000,0.000303
2829,10000,0.000303
2830,10000,0.000303
2831,10000,0.000303
2832,10000,0.000303
2833,10000,0.000303
2834,10000,0.000303
2835,10000,0.000303
2836,10000,0.000303
2837,10000,0.000303
2838,10000,0.000303
2839,10000,0.000303
2840,10000,0.000303
2841,10000,0.000303
2842,10000,0.000303
2843,10000,0.000303
2844,10000,0.000303
2845,10000,0.000303
2846,10000,0.000303
2847,10000,0.000303
2848,10000,0.000303
2849,10000,0.000303
2850,10000,0.000303
2851,10000,0.000303
2852,10000,0.000303
2853,10000,0.000303
2854,10000,0.000303
2855,10000,0.000303
2856,10000,0.000303
2857,10000,0.000303
2858,10000,0.000303
2859,10000,0.000303
2860,10000,0.000303
2861,10000,0.000303
2862,10000,0.000303
2863,10000,0.000303
2864,10000,0.000303
2865,10000,0.000303
2866,10000,0.000303
2867,10000,0.000303
2868,10000,0.000303
2869,10000,0.000303
2870,10000,0.000303
2871,10000,0.000303
2872,10000,0.000303
2873,10000,0.000303
2874,10000,0.000303
2875,10000,0.000303
2876,10000,0.000303
2877,10000,0.000303
2878,10000,0.000303
2879,10000,0.000303
2880,10000,0.000303
2881,10000,0.000303
2882,10000,0.000303
2883,10000,0.000303
2884,10000,0.000303
2885,10000,0.000303
2886,10000,0.000303
2887,10000,0.000303
2888,10000,0.000303
2889,10000,0.000303
2890,10000,0.000303
2891,10000,0.000303
2892,10000,0.000303
2893,10000,0.000303
2894,10000,0.000303
2895,10000,0.000303
2896,10000,0.000303
2897,10000,0.000303
2898,10000,0.000303
2899,10000,0.000303
2900,10000,0.000303
2901,10000,0.000303
2902,10000,0.000303
2903,10000,0.000303
2904,10000,0.000303
2905,10000,0.000303
2906,10000,0.000303
2907,10000,0.000303
2908,10000,0.000303
2909,10000,0.000303
2910,10000,0.000303
2911,10000,0.000303
2912,10000,0.000303
2913,10000,0.000303
2914,10000,0.000303
2915,10000,0.000303
2916,10000,0.000303
2917,10000,0.000303
2918,10000,0.000303
2919,10000,0.000303
2920,10000,0.000303
2921,10000,0.000303
2922,10000,0.000303
2923,10000,0.000303
2924,10000,0.000303
2925,10000,0.000303
2926,10000,0.000303
2927,10000,0.000303
2928,10000,0.000303
2929,10000,0.000303
2930,10000,0.000303
2931,10000,0.000303
2932,10000,0.000303
2933,10000,0.000303
2934,10000,0.000303
2935,10000,0.000303
2936,10000,0.000303
2937,10000,0.000303
2938,10000,0.000303
2939,10000,0.000303
2940,10000,0.000303
2941,10000,0.000303
2942,10000,0.000303
2943,10000,0.000303
2944,10000,0.000303
2945,10000,0.000303
2946,10000,0.000303
2947,10000,0.000303
2948,10000,0.000303
2949,10000,0.000303
2950,10000,0.000303
2951,10000,0.000303
2952,10000,0.000303
2953,10000,0.000303
2954,10000,0.000303
2955,10000,0.000303
2956,10000,0.000303
2957,10000,0.000303
2958,10000,0.000303
2959,10000,0.000303
2960,10000,0.000303
2961,10000,0.000303
2962,10000,0.000303
2963,10000,0.000303
2964,10000,0.000303
2965,10000,0.000303
2966,10000,0.000303
2967,10000,0.000303
2968,10000,0.000303
2969,10000,0.000303
2970,10000,0.000303
2971,10000,0.000303
2972,10000,0.000303
2973,10000,0.000303
2974,10000,0.000303
2975,10000,0.000303
2976,10000,0.000303
2977,10000,0.000303
2978,10000,0.000303
2979,10000,0.000303
2980,10000,0.000303
2981,10000,0.000303
2982,10000,0.000303
2983,10000,0.000303
2984,10000,0.000303
2985,10000,0.000303
2986,10000,0.000303
2987,10000,0.000303
2988,10000,0.000303
2989,10000,0.000303
2990,10000,0.000303
2991,10000,0.000303
2992,10000,0.000303
2993,10000,0.000303
2994,10000,0.000303
2995,10000,0.000303
2996,10000,0.000303
2997,10000,0.000303
2998,10000,0.000303
2999,10000,0.000303
3000,10000,0.000303
3001,10000,0.000303
3002,10000,0.000303
3003,10000,0.000303
3004,10000,0.000303
3005,10000,0.000303
3006,10000,0.000303
3007,10000,0.000303
3008,10000,0.000303
3009,10000,0.000303
3010,10000,0.000303
3011,10000,0.000303
3012,10000,0.000303
3013,10000,0.000303
3014,10000,0.000303
3015,10000,0.000303
3016,10000,0.000303
3017,10000,0.000303
3018,10000,0.000303
3019,10000,0.000303
3020,10000,0.000303
3021,10000,0.000303
3022,10000,0.000303
3023,10000,0.000303
3024,10000,0.000303
3025,10000,0.000303
3026,10000,0.000303
3027,10000,0.000303
3028,10000,0.000303
3029,10000,0.000303
3030,10000,0.000303
3031,10000,0.000303
3032,10000,0.000303
3033,10000,0.000303
3034,10000,0.000303
3035,10000,0.000303
3036,10000,0.000303
3037,10000,0.000303
3038,10000,0.000303
3039,10000,0.000303
3040,10000,0.000303
3041,10000,0.000303
3042,10000,0.000303
3043,10000,0.000303
3044,10000,0.000303
3045,10000,0.000303
3046,10000,0.000303
3047,10000,0.000303
3048,10000,0.000303
3049,10000,0.000303
3050,10000,0.000303
3051,10000,0.000303
3052,10000,0.000303
3053,10000,0.000303
3054,10000,0.000303
3055,10000,0.000303
3056,10000,0.000303
3057,10000,0.000303
3058,10000,0.000303
3059,10000,0.000303
3060,10000,0.000303
3061,10000,0.000303
3062,10000,0.000303
3063,10000,0.000303
3064,10000,0.000303
3065,10000,0.000303
3066,10000,0.000303
3067,10000,0.000303
3068,10000,0.000303
3069,10000,0.000303
3070,10000,0.000303
3071,10000,0.000303
3072,10000,0.000303
3073,10000,0.000303
3074,10000,0.000303
3075,10000,0.000303
3076,10000,0.000303
3077,10000,0.000303
3078,10000,0.000303
3079,10000,0.000303
3080,10000,0.000303
3081,10000,0.000303
3082,10000,0.000303
3083,10000,0.000303
3084,10000,0.000303
3085,10000,0.000303
3086,10000,0.000303
3087,10000,0.000303
3088,10000,0.000303
3089,10000,0.000303
3090,10000,0.000303
3091,10000,0.000303
3092,10000,0.000303
3093,10000,0.000303
3094,10000,0.000303
3095,10000,0.000303
3096,10000,0.000303
3097,10000,0.000303
3098,10000,0.000303
3099,10000,0.000303
3100,10000,0.000303
3101,10000,0.000303
3102,10000,0.000303
3103,10000,0.000303
3104,10000,0.000303
3105,10000,0.000303
3106,10000,0.000303
3107,10000,0.000303
3108,10000,0.000303
3109,10000,0.000303
3110,10000,0.000303
3111,10000,0.000303
3112,10000,0.000303
3113,10000,0.000303
3114,10000,0.000303
3115,10000,0.000303
3116,10000,0.000303
3117,10000,0.000303
3118,10000,0.000303
3119,10000,0.000303
3120,10000,0.000303
3121,10000,0.000303
3122,10000,0.000303
3123,10000,0.000303
3124,10000,0.000303
3125,10000,0.000303
3126,10000,0.000303
3127,10000,0.000303
3128,10000,0.000303
3129,10000,0.000303
3130,10000,0.000303
3131,10000,0.000303
3132,10000,0.000303
3133,10000,0.000303
3134,10000,0.000303
3135,10000,0.000303
3136,10000,0.000303
3137,10000,0.000303
3138,10000,0.000303
3139,10000,0.000303
3140,10000,0.000303
3141,10000,0.000303
3142,10000,0.000303
3143,10000,0.000303
3144,10000,0.000303
3145,10000,0.000303
3146,10000,0.000303
3147,10000,0.000303
3148,10000,0.000303
3149,10000,0.000303
3150,10000,0.000303
3151,10000,0.000303
3152,10000,0.000303
3153,10000,0.000303
3154,10000,0.000303
3155,10000,0.000303
3156,10000,0.000303
3157,10000,0.000303
3158,10000,0.000303
3159,10000,0.000303
3160,10000,0.000303
3161,10000,0.000303
3162,10000,0.000303
3163,10000,0.000303
3164,10000,0.000303
3165,10000,0.000303
3166,10000,0.000303
3167,10000,0.000303
3168,10000,0.000303
3169,10000,0.000303
3170,10000,0.000303
3171,10000,0.000303
3172,10000,0.000303
3173,10000,0.000303
3174,10000,0.000303
3175,10000,0.000303
3176,10000,0.000303
3177,10000,0.000303
3178,10000,0.000303
3179,10000,0.000303
3180,10000,0.000303
3181,10000,0.000303
3182,10000,0.000303
3183,10000,0.000303
3184,10000,0.000303
3185,10000,0.000303
3186,10000,0.000303
3187,10000,0.000303
3188,10000,0.000303
3189,10000,0.000303
3190,10000,0.000303
3191,10000,0.000303
3192,10000,0.000303
3193,10000,0.000303
3194,10000,0.000303
3195,10000,0.000303
3196,10000,0.000303
3197,10000,0.000303
3198,10000,0.000303
3199,10000,0.000303
3200,10000,0.000303
3201,10000,0.000303
3202,10000,0.000303
3203,10000,0.000303
3204,10000,0.000303
3205,10000,0.000303
3206,10000,0.000303
3207,10000,0.000303
3208,10000,0.000303
3209,10000,0.000303
3210,10000,0.000303
3211,10000,0.000303
3212,10000,0.000303
3213,10000,0.000303
3214,10000,0.000303
3215,10000,0.000303
3216,10000,0.000303
3217,10000,0.000303
3218,10000,0.000303
3219,10000,0.000303
3220,10000,0.000303
3221,10000,0.000303
3222,10000,0.000303
3223,10000,0.000303
3224,10000,0.000303
3225,10000,0.000303
3226,10000,0.000303
3227,10000,0.000303
3228,10000,0.000303
3229,10000,0.000303
3230,10000,0.000303
3231,10000,0.000303
3232,10000,0.000303
3233,10000,0.000303
3234,10000,0.000303
3235,10000,0.000303
3236,10000,0.000303
3237,10000,0.000303
3238,10000,0.000303
3239,10000,0.000303
3240,10000,0.000303
3241,10000,0.000303
3242,10000,0.000303
3243,10000,0.000303
3244,10000,0.000303
3245,10000,0.000303
3246,10000,0.000303
3247,10000,0.000303
3248,10000,0.000303
3249,10000,0.000303
3250,10000,0.000303
3251,10000,0.000303
3252,10000,0.000303
3253,10000,0.000303
3254,10000,0.000303
3255,10000,0.000303
3256,10000,0.000303
3257,10000,0.000303
3258,10000,0.000303
3259,10000,0.000303
3260,10000,0.000303
3261,10000,0.000303
3262,10000,0.000303
3263,10000,0.000303
3264,10000,0.000303
3265,10000,0.000303
3266,10000,0.000303
3267,10000,0.000303
3268,10000,0.000303
3269,10000,0.000303
3270,10000,0.000303
3271,10000,0.000303
3272,10000,0.000303
3273,10000,0.000303
3274,10000,0.000303
3275,10000,0.000303
3276,10000,0.000303
3277,10000,0.000303
3278,10000,0.000303
3279,10000,0.000303
3280,10000,0.000303
3281,10000,0.000303
3282,10000,0.000303
3283,10000,0.000303
3284,10000,0.000303
3285,10000,0.000303
3286,10000,0.000303
3287,10000,0.000303
3288,10000,0.000303
3289,10000,0.000303
3290,10000,0.000303
3291,10000,0.000303
3292,10000,0.000303
3293,10000,0.000303
3294,10000,0.000303
3295,10000,0.000303
3296,10000,0.000303
3297,10000,0.000303
3298,10000,0.000303
3299,10000,0.000303
3300,10000,0.000303
3301,10000,0.000303
3302,10000,0.000303
3303,10000,0.000303
3304,10000,0.000303
3305,10000,0.000303
3306,10000,0.000303
3307,10000,0.000303
3308,10000,0.000303
3309,10000,0.000303
3310,10000,0.000303
3311,10000,0.000303
3312,10000,0.000303
3313,10000,0.000303
3314,10000,0.000303
3315,10000,0.000303
3316,10000,0.000303
3317,10000,0.000303
3318,10000,0.000303
3319,10000,0.000303
3320,10000,0.000303
3321,10000,0.000303
3322,10000,0.000303
3323,10000,0.000303
3324,10000,0.000303
3325,10000,0.000303
3326,10000,0.000303
3327,10000,0.000303
3328,10000,0.000303
3329,10000,0.000303
3330,10000,0.000303
3331,10000,0.000303
3332,10000,0.000303
3333,10000,0.000303
3334,10000,0.000303
3335,10000,0.000303
3336,10000,0.000303
3337,10000,0.000303
3338,10000,0.000303
3339,10000,0.000303
3340,10000,0.000303
3341,10000,0.000303
3342,10000,0.000303
3343,10000,0.000303
3344,10000,0.000303
3345,10000,0.000303
3346,10000,0.000303
3347,10000,0.000303
3348,10000,0.000303
3349,10000,0.000303
3350,10000,0.000303
3351,10000,0.000303
3352,10000,0.000303
3353,10000,0.000303
3354,10000,0.000303
3355,10000,0.000303
3356,10000,0.000303
3357,10000,0.000303
3358,10000,0.000303
3359,10000,0.000303
3360,10000,0.000303
3361,10000,0.000303
3362,10000,0.000303
3363,10000,0.000303
3364,10000,0.000303
3365,10000,0.000303
3366,10000,0.000303
3367,10000,0.000303
3368,10000,0.000303
3369,10000,0.000303
3370,10000,0.000303
3371,10000,0.000303
3372,10000,0.000303
3373,10000,0.000303
3374,10000,0.000303
3375,10000,0.000303
3376,10000,0.000303
3377,10000,0.000303
3378,10000,0.000303
3379,10000,0.000303
3380,10000,0.000303
3381,10000,0.000303
3382,10000,0.000303
3383,10000,0.000303
3384,10000,0.000303
3385,10000,0.000303
3386,10000,0.000303
3387,10000,0.000303
3388,10000,0.000303
3389,10000,0.000303
3390,10000,0.000303
3391,10000,0.000303
3392,10000,0.000303
3393,10000,0.000303
3394,10000,0.000303
3395,10000,0.000303
3396,10000,0.000303
3397,10000,0.000303
3398,10000,0.000303
3399,10000,0.000303
3400,10000,0.000303
3401,10000,0.000303
3402,10000,0.000303
3403,10000,0.000303
3404,10000,0.000303
3405,10000,0.000303
3406,10000,0.000303
3407,10000,0.000303
3408,10000,0.000303
3409,10000,0.000303
3410,10000,0.000303
3411,10000,0.000303
3412,10000,0.000303
3413,10000,0.000303
3414,10000,0.000303
3415,10000,0.000303
3416,10000,0.000303
3417,10000,0.000303
3418,10000,0.000303
3419,10000,0.000303
3420,10000,0.000303
3421,10000,0.000303
3422,10000,0.000303
3423,10000,0.000303
3424,10000,0.000303
3425,10000,0.000303
3426,10000,0.000303
3427,10000,0.000303
3428,10000,0.000303
3429,10000,0.000303
3430,10000,0.000303
3431,10000,0.000303
3432,10000,0.000303
3433,10000,0.000303
3434,10000,0.000303
3435,10000,0.000303
3436,10000,0.000303
3437,10000,0.000303
3438,10000,0.000303
3439,10000,0.000303
3440,10000,0.000303
3441,10000,0.000303
3442,10000,0.000303
3443,10000,0.000303
3444,10000,0.000303
3445,10000,0.000303
3446,10000,0.000303
3447,10000,0.000303
3448,10000,0.000303
3449,10000,0.000303
3450,10000,0.000303
3451,10000,0.000303
3452,10000,0.000303
3453,10000,0.000303
3454,10000,0.000303
3455,10000,0.000303
3456,10000,0.000303
3457,10000,0.000303
3458,10000,0.000303
3459,10000,0.000303
3460,10000,0.000303
3461,10000,0.000303
3462,10000,0.000303
3463,10000,0.000303
3464,10000,0.000303
3465,10000,0.000303
3466,10000,0.000303
3467,10000,0.000303
3468,10000,0.000303
