Hour, Load
1813,-2558.11
1814,-2468.06
1815,-2213.97
1816,-1811.60
1817,-1285.71
1818,-668.92
1819,-0.01
1820,-0.01
1821,-0.01
1822,-0.01
1823,-0.01
1824,-0.01
1825,-0.01
1826,-0.01
1827,-0.01
1828,-0.01
1829,-0.01
1830,-0.01
1831,-0.01
1832,-736.86
1833,-1423.09
1834,-2007.88
1835,-2448.03
1836,-2711.67
1837,-2781.03
1838,-2654.01
1839,-2344.32
1840,-1880.22
1841,-1301.89
1842,-657.75
1843,-0.01
1844,-0.01
1845,-0.01
1846,-0.01
1847,-0.01
1848,-0.01
1849,-0.01
1850,-0.01
1851,-0.01
1852,-0.01
1853,-0.01
1854,-0.01
1855,-0.01
1856,-293.82
1857,-510.83
1858,-643.64
1859,-694.28
1860,-672.95
1861,-595.89
1862,-482.83
1863,-354.35
1864,-229.30
1865,-122.80
1866,-44.90
1867,-0.01
1868,-0.01
1869,-0.63
1870,-31.97
1871,-71.01
1872,-107.92
1873,-134.59
1874,-145.69
1875,-139.21
1876,-116.48
1877,-81.60
1878,-40.54
1879,-0.01
1880,-0.01
1881,-0.01
1882,-0.01
1883,-0.01
1884,-0.01
1885,-0.01
1886,-10.49
1887,-32.25
1888,-44.49
1889,-43.69
1890,-28.51
1891,-0.01
1892,-0.01
1893,-0.01
1894,-0.01
1895,-0.01
1896,-0.01
1897,-0.01
1898,-0.01
1899,-0.01
1900,-0.01
1901,-0.01
1902,-0.01
1903,-0.01
1904,-30.94
1905,-49.52
1906,-54.54
1907,-47.01
1908,-29.93
1909,-7.74
1910,-0.01
1911,-0.01
1912,-0.01
1913,-0.01
1914,-0.01
1915,-0.01
1916,-28.59
1917,-57.58
1918,-81.71
1919,-96.42
1920,-98.75
1921,-88.02
1922,-66.21
1923,-37.85
1924,-9.51
1925,-0.01
1926,-0.01
1927,-0.01
1928,-41.48
1929,-108.00
1930,-195.24
1931,-294.65
1932,-394.07
1933,-478.87
1934,-533.61
1935,-544.01
1936,-498.87
1937,-391.96
1938,-223.32
1939,-0.01
1940,-0.01
1941,-0.01
1942,-0.01
1943,-0.01
1944,-0.01
1945,-0.01
1946,-0.01
1947,-0.01
1948,-0.01
1949,-0.01
1950,-0.01
1951,-0.01
1952,-447.79
1953,-879.92
1954,-1261.65
1955,-1561.80
1956,-1755.51
1957,-1826.47
1958,-1768.32
1959,-1585.15
1960,-1291.03
1961,-908.64
1962,-467.22
1963,-0.01
1964,-0.01
1965,-0.01
1966,-0.01
1967,-0.01
1968,-0.01
1969,-0.01
1970,0.01
1971,0.01
1972,0.01
1973,0.01
1974,0.01
1975,0.01
1976,-386.59
1977,-738.45
1978,-1034.05
1979,-1255.92
1980,-1391.42
1981,-1433.28
1982,-1379.85
1983,-1235.11
1984,-1008.43
1985,-714.12
1986,-370.70
1987,0.01
1988,0.01
1989,0.01
1990,0.01
1991,0.01
1992,0.01
1993,0.01
1994,0.01
1995,0.01
1996,0.01
1997,0.01
1998,0.01
1999,0.01
2000,-395.15
2001,-761.26
2002,-1071.40
2003,-1302.96
2004,-1439.61
2005,-1472.64
2006,-1401.75
2007,-1234.95
2008,-987.86
2009,-682.19
2010,-343.73
2011,0.01
2012,0.01
2013,0.01
2014,0.01
2015,0.01
2016,0.01
2017,0.01
2018,0.01
2019,0.01
2020,0.01
2021,0.01
2022,0.01
2023,0.01
2024,-147.52
2025,-255.71
2026,-321.21
2027,-345.41
2028,-333.75
2029,-294.60
2030,-237.94
2031,-174.06
2032,-112.26
2033,-59.92
2034,-21.83
2035,0.01
2036,0.01
2037,-0.29
2038,-15.33
2039,-33.94
2040,-51.42
2041,-63.90
2042,-68.93
2043,-65.63
2044,-54.71
2045,-38.18
2046,-18.89
2047,0.01
2048,0.01
2049,0.01
2050,0.01
2051,0.01
2052,0.01
2053,0.01
2054,-4.73
2055,-14.51
2056,-19.93
2057,-19.49
2058,-12.66
2059,0.01
2060,0.01
2061,0.01
2062,0.01
2063,0.01
2064,0.01
2065,0.01
2066,0.01
2067,0.01
2068,0.01
2069,0.01
2070,0.01
2071,0.01
2072,-12.89
2073,-20.54
2074,-22.51
2075,-19.30
2076,-12.22
2077,-3.13
2078,0.01
2079,0.01
2080,0.01
2081,0.01
2082,0.01
2083,0.01
2084,-11.17
2085,-22.38
2086,-31.59
2087,-37.05
2088,-37.72
2089,-33.42
2090,-24.98
2091,-14.18
2092,-3.53
2093,0.01
2094,0.01
2095,0.01
2096,-15.05
2097,-38.93
2098,-69.91
2099,-104.78
2100,-139.14
2101,-167.87
2102,-185.70
2103,-187.92
2104,-171.03
2105,-133.35
2106,-75.38
2107,0.01
2108,0.01
2109,0.01
2110,0.01
2111,0.01
2112,0.01
2113,0.01
2114,0.01
2115,0.01
2116,0.01
2117,0.01
2118,0.01
2119,0.01
2120,-133.61
2121,-259.94
2122,-368.93
2123,-451.98
2124,-502.68
2125,-517.38
2126,-495.42
2127,-439.14
2128,-353.58
2129,-245.96
2130,-124.96
2131,0.01
2132,0.01
2133,0.01
2134,0.01
2135,0.01
2136,0.01
2137,0.01
2138,0.01
2139,0.01
2140,0.01
2141,0.01
2142,0.01
2143,0.01
2144,-84.82
2145,-159.32
2146,-219.27
2147,-261.62
2148,-284.59
2149,-287.69
2150,-271.66
2151,-238.36
2152,-190.66
2153,-132.19
2154,-67.13
2155,0.01
2156,0.01
2157,0.01
2158,0.01
2159,0.01
2160,0.01
2161,0.01
2162,0.01
2163,0.01
2164,0.01
2165,0.01
2166,0.01
2167,0.01
2168,-47.72
2169,-88.41
2170,-119.40
2171,-139.02
2172,-146.70
2173,-142.92
2174,-129.18
2175,-107.69
2176,-81.19
2177,-52.62
2178,-24.75
2179,0.01
2180,0.01
2181,0.01
2182,0.01
2183,0.01
2184,0.01
2185,0.01
2186,0.01
2187,0.01
2188,0.01
2189,0.01
2190,0.01
2191,-0.01
2192,0.88
2193,3.08
2194,5.84
2195,8.43
2196,10.25
2197,10.93
2198,10.36
2199,8.71
2200,6.36
2201,3.79
2202,1.52
2203,-0.01
2204,-0.01
2205,0.02
2206,1.50
2207,3.57
2208,5.79
2209,7.67
2210,8.80
2211,8.88
2212,7.82
2213,5.75
2214,2.99
2215,-0.01
2216,-0.01
2217,-0.01
2218,-0.01
2219,-0.01
2220,-0.01
2221,-0.01
2222,1.06
2223,3.41
2224,4.87
2225,4.95
2226,3.33
2227,-0.01
2228,-0.01
2229,-0.01
2230,-0.01
2231,-0.01
2232,-0.01
2233,-0.01
2234,-0.01
2235,-0.01
2236,-0.01
2237,-0.01
2238,-0.01
2239,-0.01
2240,5.31
2241,8.70
2242,9.81
2243,8.65
2244,5.63
2245,1.48
2246,-0.01
2247,-0.01
2248,-0.01
2249,-0.01
2250,-0.01
2251,-0.01
2252,6.37
2253,13.10
2254,18.96
2255,22.81
2256,23.81
2257,21.63
2258,16.57
2259,9.65
2260,2.46
2261,-0.01
2262,-0.01
2263,-0.01
2264,11.57
2265,30.66
2266,56.39
2267,86.57
2268,117.76
2269,145.51
2270,164.86
2271,170.85
2272,159.25
2273,127.16
2274,73.61
2275,-0.01
2276,-0.01
2277,-0.01
2278,-0.01
2279,-0.01
2280,-0.01
2281,-0.01
2282,-0.01
2283,-0.01
2284,-0.01
2285,-0.01
2286,-0.01
2287,-0.01
2288,182.47
2289,363.77
2290,529.11
2291,664.37
2292,757.40
2293,799.18
2294,784.63
2295,713.20
2296,588.95
2297,420.25
2298,219.06
2299,-0.01
2300,-0.01
2301,-0.01
2302,-0.01
2303,-0.01
2304,-0.01
2305,-0.01
2306,-0.01
2307,-0.01
2308,-0.01
2309,-0.01
2310,-0.01
2311,-0.01
2312,218.16
2313,422.10
2314,598.68
2315,736.46
2316,826.34
2317,862.05
2318,840.46
2319,761.82
2320,629.85
2321,451.64
2322,237.39
2323,-0.01
2324,-0.01
2325,-0.01
2326,-0.01
2327,-0.01
2328,-0.01
2329,-0.01
2330,-0.01
2331,-0.01
2332,-0.01
2333,-0.01
2334,-0.01
2335,-0.01
2336,300.38
2337,585.71
2338,834.32
2339,1026.92
2340,1148.32
2341,1188.85
2342,1145.25
2343,1021.12
2344,826.63
2345,577.70
2346,294.58
2347,-0.01
2348,-0.01
2349,-0.01
2350,-0.01
2351,-0.01
2352,-0.01
2353,-0.01
2354,-0.01
2355,-0.01
2356,-0.01
2357,-0.01
2358,-0.01
2359,-0.01
2360,149.28
2361,261.84
2362,332.83
2363,362.17
2364,354.12
2365,316.31
2366,258.53
2367,191.38
2368,124.91
2369,67.47
2370,24.87
2371,-0.01
2372,-0.01
2373,0.34
2374,18.32
2375,41.05
2376,62.93
2377,79.16
2378,86.41
2379,83.27
2380,70.26
2381,49.62
2382,24.85
2383,-0.01
2384,-0.01
2385,-0.01
2386,-0.01
2387,-0.01
2388,-0.01
2389,-0.01
2390,6.86
2391,21.30
2392,29.63
2393,29.33
2394,19.29
2395,-0.01
2396,-0.01
2397,-0.01
2398,-0.01
2399,-0.01
2400,-0.01
2401,-0.01
2402,-0.01
2403,-0.01
2404,-0.01
2405,-0.01
2406,-0.01
2407,-0.01
2408,23.45
2409,37.84
2410,42.01
2411,36.50
2412,23.42
2413,6.11
2414,0.01
2415,0.01
2416,0.01
2417,0.01
2418,0.01
2419,0.01
2420,23.86
2421,48.43
2422,69.27
2423,82.39
2424,85.04
2425,76.40
2426,57.93
2427,33.37
2428,8.46
2429,0.01
2430,0.01
2431,0.01
2432,38.05
2433,99.84
2434,181.91
2435,276.71
2436,372.99
2437,456.83
2438,513.07
2439,527.19
2440,487.26
2441,385.86
2442,221.57
2443,0.01
2444,0.01
2445,0.01
2446,0.01
2447,0.01
2448,0.01
2449,0.01
2450,0.01
2451,0.01
2452,0.01
2453,0.01
2454,0.01
2455,0.01
2456,495.95
2457,982.24
2458,1419.51
2459,1771.12
2460,2006.54
2461,2104.18
2462,2053.33
2463,1855.24
2464,1522.99
2465,1080.40
2466,559.95
2467,0.01
2468,0.01
2469,0.01
2470,0.01
2471,0.01
2472,0.01
2473,0.01
2474,0.01
2475,0.01
2476,0.01
2477,0.01
2478,0.01
2479,0.01
2480,518.01
2481,997.44
2482,1407.98
2483,1723.89
2484,1925.33
2485,1999.33
2486,1940.42
2487,1751.00
2488,1441.27
2489,1028.96
2490,538.51
2491,0.01
2492,0.01
2493,0.01
2494,0.01
2495,0.01
2496,0.01
2497,0.01
2498,0.01
2499,0.01
2500,0.01
2501,0.01
2502,0.01
2503,0.01
2504,644.16
2505,1251.37
2506,1775.97
2507,2178.00
2508,2426.73
2509,2503.42
2510,2403.10
2511,2135.15
2512,1722.50
2513,1199.68
2514,609.67
2515,0.01
2516,0.01
2517,0.01
2518,0.01
2519,0.01
2520,0.01
2521,0.01
2522,0.01
2523,0.01
2524,0.01
2525,0.01
2526,0.01
2527,0.01
2528,295.54
2529,516.83
2530,655.01
2531,710.68
2532,692.88
2533,617.13
2534,502.97
2535,371.29
2536,241.67
2537,130.18
2538,47.88
2539,0.01
2540,0.01
2541,0.69
2542,34.89
2543,77.96
2544,119.19
2545,149.51
2546,162.79
2547,156.47
2548,131.69
2549,92.79
2550,46.37
2551,0.01
2552,0.01
2553,0.01
2554,0.01
2555,0.01
2556,0.01
2557,0.01
2558,12.58
2559,38.90
2560,53.97
2561,53.31
2562,35.00
2563,0.01
2564,0.01
2565,0.01
2566,0.01
2567,0.01
2568,0.01
2569,0.01
2570,0.01
2571,0.01
2572,0.01
2573,0.01
2574,0.01
2575,0.01
2576,41.27
2577,66.45
2578,73.62
2579,63.84
2580,40.89
2581,10.64
2582,0.01
2583,0.01
2584,0.01
2585,0.01
2586,0.01
2587,0.01
2588,40.98
2589,83.04
2590,118.55
2591,140.75
2592,145.02
2593,130.05
2594,98.42
2595,56.60
2596,14.31
2597,0.01
2598,0.01
2599,0.01
2600,63.97
2601,167.56
2602,304.78
2603,462.81
2604,622.80
2605,761.50
2606,853.82
2607,875.86
2608,808.18
2609,638.94
2610,366.31
2611,0.01
2612,0.01
2613,0.01
2614,0.01
2615,0.01
2616,0.01
2617,0.01
2618,0.01
2619,0.01
2620,0.01
2621,0.01
2622,0.01
2623,0.01
2624,802.21
2625,1586.45
2626,2289.30
2627,2852.16
2628,3226.56
2629,3378.65
2630,3292.24
2631,2970.35
2632,2434.92
2633,1724.87
2634,892.70
2635,0.01
2636,0.01
2637,0.01
2638,0.01
2639,0.01
2640,0.01
2641,0.01
2642,0.01
2643,0.01
2644,0.01
2645,0.01
2646,0.01
2647,0.01
2648,810.34
2649,1558.29
2650,2196.84
2651,2686.30
2652,2996.38
2653,3107.60
2654,3012.23
2655,2714.76
2656,2231.77
2657,1591.34
2658,831.80
2659,0.01
2660,0.01
2661,0.01
2662,0.01
2663,0.01
2664,0.01
2665,0.01
2666,0.01
2667,0.01
2668,0.01
2669,0.01
2670,0.01
2671,0.01
2672,978.58
2673,1898.86
2674,2691.84
2675,3297.48
2676,3669.93
2677,3781.67
2678,3626.09
2679,3218.20
2680,2593.38
2681,1804.25
2682,915.90
2683,0.01
2684,0.01
2685,0.01
2686,0.01
2687,0.01
2688,0.01
2689,0.01
2690,0.01
2691,0.01
2692,0.01
2693,0.01
2694,0.01
2695,0.01
2696,437.50
2697,764.30
2698,967.66
2699,1048.86
2700,1021.57
2701,908.97
2702,740.10
2703,545.80
2704,354.90
2705,190.99
2706,70.18
2707,0.01
2708,0.01
2709,1.00
2710,50.94
2711,113.72
2712,173.69
2713,217.68
2714,236.79
2715,227.39
2716,191.20
2717,134.60
2718,67.20
2719,0.01
2720,0.01
2721,0.01
2722,0.01
2723,0.01
2724,0.01
2725,0.01
2726,18.09
2727,55.91
2728,77.51
2729,76.50
2730,50.17
2731,0.01
2732,0.01
2733,0.01
2734,0.01
2735,0.01
2736,0.01
2737,0.01
2738,0.01
2739,0.01
2740,0.01
2741,0.01
2742,0.01
2743,0.01
2744,58.48
2745,94.07
2746,104.14
2747,90.23
2748,57.75
2749,15.01
2750,0.01
2751,0.01
2752,0.01
2753,0.01
2754,0.01
2755,0.01
2756,57.51
2757,116.44
2758,166.12
2759,197.07
2760,202.89
2761,181.81
2762,137.48
2763,79.00
2764,19.96
2765,0.01
2766,0.01
2767,0.01
2768,88.95
2769,232.85
2770,423.22
2771,642.21
2772,863.57
2773,1055.13
2774,1182.19
2775,1211.82
2776,1117.39
2777,882.76
2778,505.73
2779,0.01
2780,0.01
2781,0.01
2782,0.01
2783,0.01
2784,0.01
2785,0.01
2786,0.01
2787,0.01
2788,0.01
2789,0.01
2790,0.01
2791,0.01
2792,1096.84
2793,2167.65
2794,3125.90
2795,3891.84
2796,4399.79
2797,4604.12
2798,4483.40
2799,4042.39
2800,3311.54
2801,2344.32
2802,1212.50
2803,0.01
2804,0.01
2805,0.01
2806,0.01
2807,0.01
2808,0.01
2809,0.01
2810,0.01
2811,0.01
2812,0.01
2813,0.01
2814,0.01
2815,0.01
2816,1090.91
2817,2096.55
2818,2953.84
2819,3609.75
2820,4023.97
2821,4170.79
2822,4040.35
2823,3639.15
2824,2989.90
2825,2130.64
2826,1113.03
2827,0.01
2828,0.01
2829,0.01
2830,0.01
2831,0.01
2832,0.01
2833,0.01
2834,0.01
2835,0.01
2836,0.01
2837,0.01
2838,0.01
2839,0.01
2840,1298.81
2841,2518.82
2842,3568.68
2843,4369.14
2844,4859.90
2845,5005.07
2846,4796.48
2847,4254.57
2848,3426.64
2849,2382.64
2850,1208.84
2851,0.01
2852,0.01
2853,0.01
2854,0.01
2855,0.01
2856,0.01
2857,0.01
2858,0.01
2859,0.01
2860,0.01
2861,0.01
2862,0.01
2863,0.01
2864,573.11
2865,1000.69
2866,1266.29
2867,1371.83
2868,1335.44
2869,1187.64
2870,966.50
2871,712.40
2872,462.99
2873,249.03
2874,91.45
2875,0.01
2876,0.01
2877,1.30
2878,66.25
2879,147.82
2880,225.67
2881,282.69
2882,307.36
2883,295.01
2884,247.93
2885,174.45
2886,87.05
2887,0.01
2888,0.01
2889,0.01
2890,0.01
2891,0.01
2892,0.01
2893,0.01
2894,23.34
2895,72.12
2896,99.93
2897,98.58
2898,64.62
2899,0.01
2900,0.01
2901,0.01
2902,0.01
2903,0.01
2904,0.01
2905,0.01
2906,0.01
2907,0.01
2908,0.01
2909,0.01
2910,0.01
2911,0.01
2912,74.83
2913,120.33
2914,133.15
2915,115.32
2916,73.76
2917,19.16
2918,0.01
2919,0.01
2920,0.01
2921,0.01
2922,0.01
2923,0.01
2924,73.21
2925,148.16
2926,211.28
2927,250.53
2928,257.82
2929,230.93
2930,174.55
2931,100.26
2932,25.32
2933,0.01
2934,0.01
2935,0.01
2936,112.65
2937,294.76
2938,535.53
2939,812.29
2940,1091.82
2941,1333.46
2942,1493.41
2943,1530.22
2944,1410.39
2945,1113.78
2946,637.81
2947,0.01
2948,0.01
2949,0.01
2950,0.01
2951,0.01
2952,0.01
2953,0.01
2954,0.01
2955,0.01
2956,0.01
2957,0.01
2958,0.01
2959,0.01
2960,1375.56
2961,2717.41
2962,3917.16
2963,4875.08
2964,5509.21
2965,5762.81
2966,5609.54
2967,5055.80
2968,4140.13
2969,2929.77
2970,1514.72
2971,0.01
2972,0.01
2973,0.01
2974,0.01
2975,0.01
2976,0.01
2977,0.01
2978,0.01
2979,0.01
2980,0.01
2981,0.01
2982,0.01
2983,0.01
2984,1355.66
2985,2604.40
2986,3668.00
2987,4480.86
2988,4993.21
2989,5173.50
2990,5009.87
2991,4510.76
2992,3704.67
2993,2639.03
2994,1378.12
2995,0.01
2996,0.01
2997,0.01
2998,0.01
2999,0.01
3000,0.01
3001,0.01
3002,0.01
3003,0.01
3004,0.01
3005,0.01
3006,0.01
3007,0.01
3008,1600.20
3009,3102.24
3010,4393.77
3011,5377.43
3012,5979.39
3013,6155.88
3014,5897.32
3015,5229.25
3016,4210.21
3017,2926.48
3018,1484.26
3019,0.01
3020,0.01
3021,0.01
3022,0.01
3023,0.01
3024,0.01
3025,0.01
3026,0.01
3027,0.01
3028,0.01
3029,0.01
3030,0.01
3031,0.01
3032,700.41
3033,1222.56
3034,1546.55
3035,1674.91
3036,1629.95
3037,1449.08
3038,1178.87
3039,868.66
3040,564.37
3041,303.46
3042,111.40
3043,0.01
3044,0.01
3045,1.58
3046,80.60
3047,179.79
3048,274.38
3049,343.60
3050,373.47
3051,358.35
3052,301.07
3053,211.77
3054,105.64
3055,0.01
3056,0.01
3057,0.01
3058,0.01
3059,0.01
3060,0.01
3061,0.01
3062,28.26
3063,87.27
3064,120.90
3065,119.23
3066,78.13
3067,0.01
3068,0.01
3069,0.01
3070,0.01
3071,0.01
3072,0.01
3073,0.01
3074,0.01
3075,0.01
3076,0.01
3077,0.01
3078,0.01
3079,0.01
3080,90.10
3081,144.84
3082,160.23
3083,138.73
3084,88.71
3085,23.03
3086,0.01
3087,0.01
3088,0.01
3089,0.01
3090,0.01
3091,0.01
3092,87.84
3093,177.72
3094,253.37
3095,300.36
3096,309.02
3097,276.71
3098,209.09
3099,120.07
3100,30.31
3101,0.01
3102,0.01
3103,0.01
3104,134.71
3105,352.40
3106,640.07
3107,970.58
3108,1304.24
3109,1592.44
3110,1782.98
3111,1826.42
3112,1682.93
3113,1328.64
3114,760.65
3115,0.01
3116,0.01
3117,0.01
3118,0.01
3119,0.01
3120,0.01
3121,0.01
3122,0.01
3123,0.01
3124,0.01
3125,0.01
3126,0.01
3127,0.01
3128,1634.34
3129,3227.77
3130,4651.61
3131,5787.62
3132,6538.73
3133,6837.94
3134,6654.33
3135,5995.88
3136,4908.68
3137,3472.73
3138,1794.98
3139,0.01
3140,0.01
3141,0.01
3142,0.01
3143,0.01
3144,0.01
3145,0.01
3146,0.01
3147,0.01
3148,0.01
3149,0.01
3150,0.01
3151,0.01
3152,1600.75
3153,3074.48
3154,4328.97
3155,5286.98
3156,5890.03
3157,6101.18
3158,5906.74
3159,5316.96
3160,4365.72
3161,3109.16
3162,1623.22
3163,0.01
3164,0.01
3165,0.01
3166,0.01
3167,0.01
3168,0.01
3169,0.01
3170,0.01
3171,0.01
3172,0.01
3173,0.01
3174,0.01
3175,0.01
3176,1878.39
3177,3640.68
3178,5155.13
3179,6307.74
3180,7012.16
3181,7217.42
3182,6912.63
3183,6128.09
3184,4932.72
3185,3427.88
3186,1738.15
3187,0.01
3188,0.01
3189,0.01
3190,0.01
3191,0.01
3192,0.01
3193,0.01
3194,0.01
3195,0.01
3196,0.01
3197,0.01
3198,0.01
3199,0.01
3200,817.55
3201,1426.71
3202,1804.38
3203,1953.69
3204,1900.82
3205,1689.50
3206,1374.16
3207,1012.32
3208,657.56
3209,353.49
3210,129.74
3211,0.01
3212,0.01
3213,1.83
3214,93.78
3215,209.14
3216,319.11
3217,399.53
3218,434.16
3219,416.49
3220,349.84
3221,246.02
3222,122.69
3223,0.01
3224,0.01
3225,0.01
3226,0.01
3227,0.01
3228,0.01
3229,0.01
3230,32.76
3231,101.17
3232,140.11
3233,138.14
3234,90.51
3235,0.01
3236,0.01
3237,0.01
3238,0.01
3239,0.01
3240,0.01
3241,0.01
3242,0.01
3243,0.01
3244,0.01
3245,0.01
3246,0.01
3247,0.01
3248,104.07
3249,167.25
3250,184.99
3251,160.13
3252,102.38
3253,26.57
3254,0.01
3255,0.01
3256,0.01
3257,0.01
3258,0.01
3259,0.01
3260,101.20
3261,204.71
3262,291.79
3263,345.83
3264,355.73
3265,318.47
3266,240.60
3267,138.13
3268,34.86
3269,0.01
3270,0.01
3271,0.01
3272,154.83
3273,404.92
3274,735.33
3275,1114.81
3276,1497.74
3277,1828.34
3278,2046.69
3279,2096.13
3280,1931.07
3281,1524.24
3282,872.45
3283,0.01
3284,0.01
3285,0.01
3286,0.01
3287,0.01
3288,0.01
3289,0.01
3290,0.01
3291,0.01
3292,0.01
3293,0.01
3294,0.01
3295,0.01
3296,1869.41
3297,3691.31
3298,5318.60
3299,6616.22
3300,7473.42
3301,7813.89
3302,7602.61
3303,6849.02
3304,5606.04
3305,3965.33
3306,2049.20
3307,0.01
3308,0.01
3309,0.01
3310,0.01
3311,0.01
3312,0.01
3313,0.01
3314,0.01
3315,0.01
3316,0.01
3317,0.01
3318,0.01
3319,0.01
3320,1822.62
3321,3499.97
3322,4927.16
3323,6016.42
3324,6701.43
3325,6940.38
3326,6717.95
3327,6046.05
3328,4963.45
3329,3534.20
3330,1844.78
3331,0.01
3332,0.01
3333,0.01
3334,0.01
3335,0.01
3336,0.01
3337,0.01
3338,0.01
3339,0.01
3340,0.01
3341,0.01
3342,0.01
3343,0.01
3344,2129.33
3345,4126.31
3346,5841.73
3347,7146.57
3348,7943.24
3349,8174.29
3350,7827.69
3351,6938.05
3352,5583.70
3353,3879.57
3354,1966.83
3355,0.01
3356,0.01
3357,0.01
3358,0.01
3359,0.01
3360,0.01
3361,0.01
3362,0.01
3363,0.01
3364,0.01
3365,0.01
3366,0.01
3367,0.01
3368,922.84
3369,1610.16
3370,2036.04
3371,2204.15
3372,2144.12
3373,1905.43
3374,1549.51
3375,1141.31
3376,741.21
3377,398.39
3378,146.19
3379,0.01
3380,0.01
3381,2.06
3382,105.60
3383,235.47
3384,359.22
3385,449.66
3386,488.56
3387,468.59
3388,393.54
3389,276.71
3390,137.97
3391,0.01
3392,0.01
3393,0.01
3394,0.01
3395,0.01
3396,0.01
3397,0.01
3398,36.79
3399,113.59
3400,157.30
3401,155.06
3402,101.58
3403,0.01
3404,0.01
3405,0.01
3406,0.01
3407,0.01
3408,0.01
3409,0.01
3410,0.01
3411,0.01
3412,0.01
3413,0.01
3414,0.01
3415,0.01
3416,116.52
3417,187.24
3418,207.06
3419,179.21
3420,114.55
3421,29.73
3422,0.01
3423,0.01
3424,0.01
3425,0.01
3426,0.01
3427,0.01
3428,113.10
3429,228.74
3430,325.98
3431,386.29
3432,397.28
3433,355.61
3434,268.61
3435,154.19
3436,38.90
3437,0.01
3438,0.01
3439,0.01
3440,172.69
3441,451.58
3442,819.93
3443,1242.86
3444,1669.52
3445,2037.72
3446,2280.71
3447,2335.44
3448,2151.20
3449,1697.73
3450,971.60
3451,0.01
3452,0.01
3453,0.01
3454,0.01
3455,0.01
3456,0.01
3457,0.01
3458,0.01
3459,0.01
3460,0.01
3461,0.01
3462,0.01
3463,0.01
3464,2077.37
3465,4101.32
3466,5908.46
3467,7348.87
3468,8299.73
3469,8676.52
3470,8440.64
3471,7602.82
3472,6222.09
3473,4400.42
3474,2273.70
3475,0.01
3476,0.01
3477,0.01
3478,0.01
3479,0.01
3480,0.01
3481,0.01
3482,0.01
3483,0.01
3484,0.01
3485,0.01
3486,0.01
3487,0.01
3488,2018.07
3489,3874.70
3490,5453.89
3491,6658.61
3492,7415.64
3493,7678.93
3494,7431.73
3495,6687.45
3496,5489.20
3497,3907.98
3498,2039.58
3499,0.01
3500,0.01
3501,0.01
3502,0.01
3503,0.01
3504,0.01
3505,0.01
3506,0.01
3507,0.01
3508,0.01
3509,0.01
3510,0.01
3511,0.01
3512,2349.40
3513,4552.11
3514,6443.61
3515,7881.75
3516,8759.12
3517,9012.61
3518,8629.22
3519,7647.40
3520,6153.69
3521,4275.00
3522,2166.99
3523,0.01
3524,0.01
3525,0.01
3526,0.01
3527,0.01
3528,0.01
3529,0.01
3530,0.01
3531,0.01
3532,0.01
3533,0.01
3534,0.01
3535,0.01
3536,1014.74
3537,1770.26
3538,2238.18
3539,2422.63
3540,2356.32
3541,2093.72
3542,1702.39
3543,1253.74
3544,814.11
3545,437.51
3546,160.53
3547,0.01
3548,0.01
3549,2.27
3550,115.89
3551,258.38
3552,394.11
3553,493.28
3554,535.87
3555,513.90
3556,431.53
3557,303.38
3558,151.25
3559,0.01
3560,0.01
3561,0.01
3562,0.01
3563,0.01
3564,0.01
3565,0.01
3566,40.29
3567,124.37
3568,172.20
3569,169.73
3570,111.17
3571,0.01
3572,0.01
3573,0.01
3574,0.01
3575,0.01
3576,0.01
3577,0.01
3578,0.01
3579,0.01
3580,0.01
3581,0.01
3582,0.01
3583,0.01
3584,127.29
3585,204.51
3586,226.13
3587,195.69
3588,125.07
3589,32.45
3590,0.01
3591,0.01
3592,0.01
3593,0.01
3594,0.01
3595,0.01
3596,123.35
3597,249.44
3598,355.43
3599,421.14
3600,433.07
3601,387.60
3602,292.74
3603,168.01
3604,42.39
3605,0.01
3606,0.01
3607,0.01
3608,188.05
3609,491.68
3610,892.63
3611,1352.89
3612,1817.09
3613,2217.54
3614,2481.66
3615,2540.89
3616,2340.14
3617,1846.60
3618,1056.66
3619,0.01
3620,0.01
3621,0.01
3622,0.01
3623,0.01
3624,0.01
3625,0.01
3626,0.01
3627,0.01
3628,0.01
3629,0.01
3630,0.01
3631,0.01
3632,2255.20
3633,4451.85
3634,6412.64
3635,7974.94
3636,9005.67
3637,9413.33
3638,9156.26
3639,8246.37
3640,6747.92
3641,4771.70
3642,2465.22
3643,0.01
3644,0.01
3645,0.01
3646,0.01
3647,0.01
3648,0.01
3649,0.01
3650,0.01
3651,0.01
3652,0.01
3653,0.01
3654,0.01
3655,0.01
3656,2184.24
3657,4193.24
3658,5901.52
3659,7204.24
3660,8022.31
3661,8306.11
3662,8037.73
3663,7231.87
3664,5935.34
3665,4225.08
3666,2204.81
3667,0.01
3668,0.01
3669,0.01
3670,0.01
3671,0.01
3672,0.01
3673,0.01
3674,0.01
3675,0.01
3676,0.01
3677,0.01
3678,0.01
3679,0.01
3680,2535.39
3681,4911.89
3682,6952.04
3683,8502.63
3684,9447.98
3685,9720.23
3686,9305.62
3687,8245.84
3688,6634.45
3689,4608.42
3690,2335.72
3691,0.01
3692,0.01
3693,0.01
3694,0.01
3695,0.01
3696,0.01
3697,0.01
3698,0.01
3699,0.01
3700,0.01
3701,0.01
3702,0.01
3703,0.01
3704,1091.93
3705,1904.69
3706,2407.86
