Hour, Load
1835,-979.22
1836,-1084.67
1837,-1112.42
1838,-1061.61
1839,-937.73
1840,-752.09
1841,-520.76
1842,-263.11
1843,-0.01
1844,-0.01
1845,-0.01
1846,-0.01
1847,-0.01
1848,-0.01
1849,-0.01
1850,-0.01
1851,-0.01
1852,-0.01
1853,-0.01
1854,-0.01
1855,-0.01
1856,-117.54
1857,-204.34
1858,-257.46
1859,-277.72
1860,-269.19
1861,-238.36
1862,-193.14
1863,-141.75
1864,-91.73
1865,-49.13
1866,-17.97
1867,-0.01
1868,-0.01
1869,-0.26
1870,-12.79
1871,-28.41
1872,-43.17
1873,-53.84
1874,-58.28
1875,-55.69
1876,-46.60
1877,-32.65
1878,-16.22
1879,-0.01
1880,-0.01
1881,-0.01
1882,-0.01
1883,-0.01
1884,-0.01
1885,-0.01
1886,-4.20
1887,-12.91
1888,-17.80
1889,-17.48
1890,-11.41
1891,-0.01
1892,-0.01
1893,-0.01
1894,-0.01
1895,-0.01
1896,-0.01
1897,-0.01
1898,-0.01
1899,-0.01
1900,-0.01
1901,-0.01
1902,-0.01
1903,-0.01
1904,-12.38
1905,-19.81
1906,-21.82
1907,-18.81
1908,-11.98
1909,-3.10
1910,-0.01
1911,-0.01
1912,-0.01
1913,-0.01
1914,-0.01
1915,-0.01
1916,-11.44
1917,-23.04
1918,-32.69
1919,-38.58
1920,-39.51
1921,-35.21
1922,-26.49
1923,-15.14
1924,-3.81
1925,-0.01
1926,-0.01
1927,-0.01
1928,-16.60
1929,-43.21
1930,-78.10
1931,-117.87
1932,-157.63
1933,-191.55
1934,-213.45
1935,-217.61
1936,-199.55
1937,-156.79
1938,-89.33
1939,-0.01
1940,-0.01
1941,-0.01
1942,-0.01
1943,-0.01
1944,-0.01
1945,-0.01
1946,-0.01
1947,-0.01
1948,-0.01
1949,-0.01
1950,-0.01
1951,-0.01
1952,-179.12
1953,-351.97
1954,-504.67
1955,-624.73
1956,-702.21
1957,-730.59
1958,-707.33
1959,-634.07
1960,-516.42
1961,-363.46
1962,-186.89
1963,-0.01
1964,-0.01
1965,-0.01
1966,-0.01
1967,-0.01
1968,-0.01
1969,-0.01
1970,0.01
1971,0.01
1972,0.01
1973,0.01
1974,0.01
1975,0.01
1976,-154.63
1977,-295.37
1978,-413.61
1979,-502.36
1980,-556.56
1981,-573.31
1982,-551.94
1983,-494.04
1984,-403.37
1985,-285.64
1986,-148.28
1987,0.01
1988,0.01
1989,0.01
1990,0.01
1991,0.01
1992,0.01
1993,0.01
1994,0.01
1995,0.01
1996,0.01
1997,0.01
1998,0.01
1999,0.01
2000,-158.05
2001,-304.50
2002,-428.55
2003,-521.18
2004,-575.84
2005,-589.05
2006,-560.69
2007,-493.97
2008,-395.14
2009,-272.87
2010,-137.49
2011,0.01
2012,0.01
2013,0.01
2014,0.01
2015,0.01
2016,0.01
2017,0.01
2018,0.01
2019,0.01
2020,0.01
2021,0.01
2022,0.01
2023,0.01
2024,-59.00
2025,-102.28
2026,-128.48
2027,-138.16
2028,-133.49
2029,-117.83
2030,-95.17
2031,-69.62
2032,-44.90
2033,-23.96
2034,-8.73
2035,0.01
2036,0.01
2037,-0.11
2038,-6.12
2039,-13.57
2040,-20.56
2041,-25.55
2042,-27.56
2043,-26.24
2044,-21.88
2045,-15.27
2046,-7.55
2047,0.01
2048,0.01
2049,0.01
2050,0.01
2051,0.01
2052,0.01
2053,0.01
2054,-1.89
2055,-5.80
2056,-7.97
2057,-7.79
2058,-5.06
2059,0.01
2060,0.01
2061,0.01
2062,0.01
2063,0.01
2064,0.01
2065,0.01
2066,0.01
2067,0.01
2068,0.01
2069,0.01
2070,0.01
2071,0.01
2072,-5.15
2073,-8.21
2074,-9.00
2075,-7.71
2076,-4.88
2077,-1.25
2078,0.01
2079,0.01
2080,0.01
2081,0.01
2082,0.01
2083,0.01
2084,-4.46
2085,-8.95
2086,-12.63
2087,-14.82
2088,-15.08
2089,-13.36
2090,-9.99
2091,-5.67
2092,-1.41
2093,0.01
2094,0.01
2095,0.01
2096,-6.01
2097,-15.57
2098,-27.96
2099,-41.91
2100,-55.65
2101,-67.14
2102,-74.27
2103,-75.16
2104,-68.41
2105,-53.33
2106,-30.15
2107,0.01
2108,0.01
2109,0.01
2110,0.01
2111,0.01
2112,0.01
2113,0.01
2114,0.01
2115,0.01
2116,0.01
2117,0.01
2118,0.01
2119,0.01
2120,-53.44
2121,-103.97
2122,-147.57
2123,-180.78
2124,-201.07
2125,-206.95
2126,-198.16
2127,-175.65
2128,-141.43
2129,-98.38
2130,-49.98
2131,0.01
2132,0.01
2133,0.01
2134,0.01
2135,0.01
2136,0.01
2137,0.01
2138,0.01
2139,0.01
2140,0.01
2141,0.01
2142,0.01
2143,0.01
2144,-33.92
2145,-63.72
2146,-87.70
2147,-104.64
2148,-113.83
2149,-115.07
2150,-108.66
2151,-95.34
2152,-76.26
2153,-52.87
2154,-26.85
2155,0.01
2156,0.01
2157,0.01
2158,0.01
2159,0.01
2160,0.01
2161,0.01
2162,0.01
2163,0.01
2164,0.01
2165,0.01
2166,0.01
2167,0.01
2168,-19.08
2169,-35.36
2170,-47.75
2171,-55.60
2172,-58.67
2173,-57.16
2174,-51.66
2175,-43.07
2176,-32.47
2177,-21.04
2178,-9.89
2179,0.01
2180,0.01
2181,0.01
2182,0.01
2183,0.01
2184,0.01
2185,0.01
2186,0.01
2187,0.01
2188,0.01
2189,0.01
2190,0.01
2191,-0.01
2192,0.34
2193,1.23
2194,2.33
2195,3.37
2196,4.09
2197,4.36
2198,4.14
2199,3.48
2200,2.54
2201,1.51
2202,0.60
2203,-0.01
2204,-0.01
2205,0.00
2206,0.59
2207,1.42
2208,2.31
2209,3.06
2210,3.51
2211,3.54
2212,3.12
2213,2.30
2214,1.19
2215,-0.01
2216,-0.01
2217,-0.01
2218,-0.01
2219,-0.01
2220,-0.01
2221,-0.01
2222,0.42
2223,1.36
2224,1.94
2225,1.97
2226,1.33
2227,-0.01
2228,-0.01
2229,-0.01
2230,-0.01
2231,-0.01
2232,-0.01
2233,-0.01
2234,-0.01
2235,-0.01
2236,-0.01
2237,-0.01
2238,-0.01
2239,-0.01
2240,2.12
2241,3.48
2242,3.92
2243,3.46
2244,2.25
2245,0.59
2246,-0.01
2247,-0.01
2248,-0.01
2249,-0.01
2250,-0.01
2251,-0.01
2252,2.54
2253,5.23
2254,7.58
2255,9.12
2256,9.52
2257,8.65
2258,6.62
2259,3.85
2260,0.98
2261,-0.01
2262,-0.01
2263,-0.01
2264,4.62
2265,12.26
2266,22.55
2267,34.62
2268,47.10
2269,58.20
2270,65.94
2271,68.34
2272,63.69
2273,50.86
2274,29.44
2275,-0.01
2276,-0.01
2277,-0.01
2278,-0.01
2279,-0.01
2280,-0.01
2281,-0.01
2282,-0.01
2283,-0.01
2284,-0.01
2285,-0.01
2286,-0.01
2287,-0.01
2288,72.98
2289,145.50
2290,211.64
2291,265.74
2292,302.96
2293,319.66
2294,313.84
2295,285.27
2296,235.58
2297,168.09
2298,87.62
2299,-0.01
2300,-0.01
2301,-0.01
2302,-0.01
2303,-0.01
2304,-0.01
2305,-0.01
2306,-0.01
2307,-0.01
2308,-0.01
2309,-0.01
2310,-0.01
2311,-0.01
2312,87.26
2313,168.83
2314,239.46
2315,294.58
2316,330.53
2317,344.81
2318,336.18
2319,304.72
2320,251.94
2321,180.65
2322,94.95
2323,-0.01
2324,-0.01
2325,-0.01
2326,-0.01
2327,-0.01
2328,-0.01
2329,-0.01
2330,-0.01
2331,-0.01
2332,-0.01
2333,-0.01
2334,-0.01
2335,-0.01
2336,120.14
2337,234.28
2338,333.72
2339,410.76
2340,459.32
2341,475.53
2342,458.09
2343,408.44
2344,330.65
2345,231.08
2346,117.82
2347,-0.01
2348,-0.01
2349,-0.01
2350,-0.01
2351,-0.01
2352,-0.01
2353,-0.01
2354,-0.01
2355,-0.01
2356,-0.01
2357,-0.01
2358,-0.01
2359,-0.01
2360,59.71
2361,104.73
2362,133.13
2363,144.86
2364,141.64
2365,126.52
2366,103.41
2367,76.55
2368,49.96
2369,26.98
2370,9.94
2371,-0.01
2372,-0.01
2373,0.13
2374,7.32
2375,16.42
2376,25.17
2377,31.66
2378,34.56
2379,33.30
2380,28.10
2381,19.84
2382,9.93
2383,-0.01
2384,-0.01
2385,-0.01
2386,-0.01
2387,-0.01
2388,-0.01
2389,-0.01
2390,2.74
2391,8.51
2392,11.84
2393,11.73
2394,7.71
2395,-0.01
2396,-0.01
2397,-0.01
2398,-0.01
2399,-0.01
2400,-0.01
2401,-0.01
2402,-0.01
2403,-0.01
2404,-0.01
2405,-0.01
2406,-0.01
2407,-0.01
2408,9.37
2409,15.13
2410,16.80
2411,14.59
2412,9.36
2413,2.45
2414,0.01
2415,0.01
2416,0.01
2417,0.01
2418,0.01
2419,0.01
2420,9.55
2421,19.38
2422,27.71
2423,32.96
2424,34.02
2425,30.57
2426,23.18
2427,13.36
2428,3.39
2429,0.01
2430,0.01
2431,0.01
2432,15.23
2433,39.94
2434,72.77
2435,110.69
2436,149.20
2437,182.74
2438,205.23
2439,210.88
2440,194.91
2441,154.35
2442,88.64
2443,0.01
2444,0.01
2445,0.01
2446,0.01
2447,0.01
2448,0.01
2449,0.01
2450,0.01
2451,0.01
2452,0.01
2453,0.01
2454,0.01
2455,0.01
2456,198.39
2457,392.90
2458,567.81
2459,708.45
2460,802.62
2461,841.68
2462,821.34
2463,742.10
2464,609.20
2465,432.17
2466,223.99
2467,0.01
2468,0.01
2469,0.01
2470,0.01
2471,0.01
2472,0.01
2473,0.01
2474,0.01
2475,0.01
2476,0.01
2477,0.01
2478,0.01
2479,0.01
2480,207.21
2481,398.98
2482,563.20
2483,689.56
2484,770.14
2485,799.74
2486,776.18
2487,700.40
2488,576.52
2489,411.59
2490,215.41
2491,0.01
2492,0.01
2493,0.01
2494,0.01
2495,0.01
2496,0.01
2497,0.01
2498,0.01
2499,0.01
2500,0.01
2501,0.01
2502,0.01
2503,0.01
2504,257.67
2505,500.55
2506,710.39
2507,871.21
2508,970.70
2509,1001.37
2510,961.25
2511,854.07
2512,689.01
2513,479.88
2514,243.87
2515,0.01
2516,0.01
2517,0.01
2518,0.01
2519,0.01
2520,0.01
2521,0.01
2522,0.01
2523,0.01
2524,0.01
2525,0.01
2526,0.01
2527,0.01
2528,118.22
2529,206.74
2530,262.01
2531,284.28
2532,277.16
2533,246.86
2534,201.20
2535,148.52
2536,96.67
2537,52.08
2538,19.16
2539,0.01
2540,0.01
2541,0.28
2542,13.96
2543,31.19
2544,47.68
2545,59.81
2546,65.12
2547,62.60
2548,52.68
2549,37.12
2550,18.55
2551,0.01
2552,0.01
2553,0.01
2554,0.01
2555,0.01
2556,0.01
2557,0.01
2558,5.04
2559,15.56
2560,21.59
2561,21.33
2562,14.00
2563,0.01
2564,0.01
2565,0.01
2566,0.01
2567,0.01
2568,0.01
2569,0.01
2570,0.01
2571,0.01
2572,0.01
2573,0.01
2574,0.01
2575,0.01
2576,16.52
2577,26.58
2578,29.45
2579,25.54
2580,16.36
2581,4.26
2582,0.01
2583,0.01
2584,0.01
2585,0.01
2586,0.01
2587,0.01
2588,16.40
2589,33.22
2590,47.43
2591,56.31
2592,58.01
2593,52.03
2594,39.37
2595,22.65
2596,5.73
2597,0.01
2598,0.01
2599,0.01
2600,25.59
2601,67.03
2602,121.92
2603,185.13
2604,249.13
2605,304.61
2606,341.53
2607,350.35
2608,323.28
2609,255.58
2610,146.53
2611,0.01
2612,0.01
2613,0.01
2614,0.01
2615,0.01
2616,0.01
2617,0.01
2618,0.01
2619,0.01
2620,0.01
2621,0.01
2622,0.01
2623,0.01
2624,320.89
2625,634.59
2626,915.73
2627,1140.87
2628,1290.63
2629,1351.46
2630,1316.90
2631,1188.15
2632,973.97
2633,689.95
2634,357.09
2635,0.01
2636,0.01
2637,0.01
2638,0.01
2639,0.01
2640,0.01
2641,0.01
2642,0.01
2643,0.01
2644,0.01
2645,0.01
2646,0.01
2647,0.01
2648,324.14
2649,623.32
2650,878.74
2651,1074.53
2652,1198.56
2653,1243.04
2654,1204.90
2655,1085.91
2656,892.71
2657,636.54
2658,332.73
2659,0.01
2660,0.01
2661,0.01
2662,0.01
2663,0.01
2664,0.01
2665,0.01
2666,0.01
2667,0.01
2668,0.01
2669,0.01
2670,0.01
2671,0.01
2672,391.44
2673,759.55
2674,1076.74
2675,1319.00
2676,1467.98
2677,1512.67
2678,1450.44
2679,1287.29
2680,1037.36
2681,721.70
2682,366.36
2683,0.01
2684,0.01
2685,0.01
2686,0.01
2687,0.01
2688,0.01
2689,0.01
2690,0.01
2691,0.01
2692,0.01
2693,0.01
2694,0.01
2695,0.01
2696,175.01
2697,305.73
2698,387.07
2699,419.55
2700,408.63
2701,363.59
2702,296.05
2703,218.33
2704,141.97
2705,76.40
2706,28.08
2707,0.01
2708,0.01
2709,0.41
2710,20.38
2711,45.49
2712,69.48
2713,87.08
2714,94.72
2715,90.96
2716,76.49
2717,53.85
2718,26.88
2719,0.01
2720,0.01
2721,0.01
2722,0.01
2723,0.01
2724,0.01
2725,0.01
2726,7.24
2727,22.37
2728,31.01
2729,30.61
2730,20.08
2731,0.01
2732,0.01
2733,0.01
2734,0.01
2735,0.01
2736,0.01
2737,0.01
2738,0.01
2739,0.01
2740,0.01
2741,0.01
2742,0.01
2743,0.01
2744,23.40
2745,37.63
2746,41.66
2747,36.10
2748,23.10
2749,6.01
2750,0.01
2751,0.01
2752,0.01
2753,0.01
2754,0.01
2755,0.01
2756,23.01
2757,46.58
2758,66.45
2759,78.83
2760,81.16
2761,72.73
2762,55.00
2763,31.61
2764,7.99
2765,0.01
2766,0.01
2767,0.01
2768,35.59
2769,93.15
2770,169.30
2771,256.89
2772,345.44
2773,422.06
2774,472.88
2775,484.74
2776,446.96
2777,353.11
2778,202.30
2779,0.01
2780,0.01
2781,0.01
2782,0.01
2783,0.01
2784,0.01
2785,0.01
2786,0.01
2787,0.01
2788,0.01
2789,0.01
2790,0.01
2791,0.01
2792,438.74
2793,867.07
2794,1250.37
2795,1556.74
2796,1759.92
2797,1841.65
2798,1793.37
2799,1616.96
2800,1324.62
2801,937.73
2802,485.01
2803,0.01
2804,0.01
2805,0.01
2806,0.01
2807,0.01
2808,0.01
2809,0.01
2810,0.01
2811,0.01
2812,0.01
2813,0.01
2814,0.01
2815,0.01
2816,436.37
2817,838.63
2818,1181.54
2819,1443.91
2820,1609.60
2821,1668.32
2822,1616.15
2823,1455.67
2824,1195.97
2825,852.26
2826,445.22
2827,0.01
2828,0.01
2829,0.01
2830,0.01
2831,0.01
2832,0.01
2833,0.01
2834,0.01
2835,0.01
2836,0.01
2837,0.01
2838,0.01
2839,0.01
2840,519.53
2841,1007.53
2842,1427.48
2843,1747.66
2844,1943.96
2845,2002.03
2846,1918.60
2847,1701.84
2848,1370.66
2849,953.06
2850,483.54
2851,0.01
2852,0.01
2853,0.01
2854,0.01
2855,0.01
2856,0.01
2857,0.01
2858,0.01
2859,0.01
2860,0.01
2861,0.01
2862,0.01
2863,0.01
2864,229.25
2865,400.28
2866,506.52
2867,548.74
2868,534.18
2869,475.06
2870,386.60
2871,284.96
2872,185.20
2873,99.62
2874,36.59
2875,0.01
2876,0.01
2877,0.53
2878,26.51
2879,59.14
2880,90.27
2881,113.08
2882,122.95
2883,118.01
2884,99.18
2885,69.79
2886,34.83
2887,0.01
2888,0.01
2889,0.01
2890,0.01
2891,0.01
2892,0.01
2893,0.01
2894,9.34
2895,28.85
2896,39.98
2897,39.44
2898,25.85
2899,0.01
2900,0.01
2901,0.01
2902,0.01
2903,0.01
2904,0.01
2905,0.01
2906,0.01
2907,0.01
2908,0.01
2909,0.01
2910,0.01
2911,0.01
2912,29.94
2913,48.14
2914,53.27
2915,46.13
2916,29.51
2917,7.67
2918,0.01
2919,0.01
2920,0.01
2921,0.01
2922,0.01
2923,0.01
2924,29.29
2925,59.27
2926,84.52
2927,100.22
2928,103.14
2929,92.38
2930,69.83
2931,40.11
2932,10.13
2933,0.01
2934,0.01
2935,0.01
2936,45.07
2937,117.91
2938,214.22
2939,324.92
2940,436.74
2941,533.39
2942,597.37
2943,612.09
2944,564.16
2945,445.52
2946,255.13
2947,0.01
2948,0.01
2949,0.01
2950,0.01
2951,0.01
2952,0.01
2953,0.01
2954,0.01
2955,0.01
2956,0.01
2957,0.01
2958,0.01
2959,0.01
2960,550.23
2961,1086.97
2962,1566.87
2963,1950.04
2964,2203.69
2965,2305.13
2966,2243.82
2967,2022.32
2968,1656.06
2969,1171.91
2970,605.90
2971,0.01
2972,0.01
2973,0.01
2974,0.01
2975,0.01
2976,0.01
2977,0.01
2978,0.01
2979,0.01
2980,0.01
2981,0.01
2982,0.01
2983,0.01
2984,542.27
2985,1041.77
2986,1467.21
2987,1792.35
2988,1997.29
2989,2069.41
2990,2003.96
2991,1804.31
2992,1481.88
2993,1055.62
2994,551.25
2995,0.01
2996,0.01
2997,0.01
2998,0.01
2999,0.01
3000,0.01
3001,0.01
3002,0.01
3003,0.01
3004,0.01
3005,0.01
3006,0.01
3007,0.01
3008,640.09
3009,1240.90
3010,1757.51
3011,2150.98
3012,2391.76
3013,2462.36
3014,2358.93
3015,2091.71
3016,1684.09
3017,1170.60
3018,593.71
3019,0.01
3020,0.01
3021,0.01
3022,0.01
3023,0.01
3024,0.01
3025,0.01
3026,0.01
3027,0.01
3028,0.01
3029,0.01
3030,0.01
3031,0.01
3032,280.17
3033,489.03
3034,618.63
3035,669.97
3036,651.99
3037,579.64
3038,471.56
3039,347.47
3040,225.75
3041,121.39
3042,44.57
3043,0.01
3044,0.01
3045,0.64
3046,32.25
3047,71.92
3048,109.76
3049,137.45
3050,149.39
3051,143.34
3052,120.43
3053,84.72
3054,42.26
3055,0.01
3056,0.01
3057,0.01
3058,0.01
3059,0.01
3060,0.01
3061,0.01
3062,11.31
3063,34.92
3064,48.37
3065,47.70
3066,31.26
3067,0.01
3068,0.01
3069,0.01
3070,0.01
3071,0.01
3072,0.01
3073,0.01
3074,0.01
3075,0.01
3076,0.01
3077,0.01
3078,0.01
3079,0.01
3080,36.05
3081,57.94
3082,64.10
3083,55.50
3084,35.49
3085,9.22
3086,0.01
3087,0.01
3088,0.01
3089,0.01
3090,0.01
3091,0.01
3092,35.14
3093,71.10
3094,101.35
3095,120.15
3096,123.61
3097,110.69
3098,83.64
3099,48.03
3100,12.13
3101,0.01
3102,0.01
3103,0.01
3104,53.89
3105,140.96
3106,256.04
3107,388.24
3108,521.70
3109,636.98
3110,713.20
3111,730.57
3112,673.18
3113,531.46
3114,304.26
3115,0.01
3116,0.01
3117,0.01
3118,0.01
3119,0.01
3120,0.01
3121,0.01
3122,0.01
3123,0.01
3124,0.01
3125,0.01
3126,0.01
3127,0.01
3128,653.74
3129,1291.11
3130,1860.65
3131,2315.05
3132,2615.50
3133,2735.18
3134,2661.74
3135,2398.36
3136,1963.48
3137,1389.10
3138,718.00
3139,0.01
3140,0.01
3141,0.01
3142,0.01
3143,0.01
3144,0.01
3145,0.01
3146,0.01
3147,0.01
3148,0.01
3149,0.01
3150,0.01
3151,0.01
3152,640.31
3153,1229.80
3154,1731.59
3155,2114.80
3156,2356.02
3157,2440.48
3158,2362.70
3159,2126.79
3160,1746.29
3161,1243.67
3162,649.29
3163,0.01
3164,0.01
3165,0.01
3166,0.01
3167,0.01
3168,0.01
3169,0.01
3170,0.01
3171,0.01
3172,0.01
3173,0.01
3174,0.01
3175,0.01
3176,751.36
3177,1456.28
3178,2062.06
3179,2523.10
3180,2804.87
3181,2886.98
3182,2765.06
3183,2451.24
3184,1973.10
3185,1371.16
3186,695.26
3187,0.01
3188,0.01
3189,0.01
3190,0.01
3191,0.01
3192,0.01
3193,0.01
3194,0.01
3195,0.01
3196,0.01
3197,0.01
3198,0.01
3199,0.01
3200,327.03
3201,570.69
3202,721.76
3203,781.48
3204,760.33
3205,675.81
3206,549.67
3207,404.94
3208,263.03
3209,141.40
3210,51.90
3211,0.01
3212,0.01
3213,0.74
3214,37.52
3215,83.66
3216,127.65
3217,159.82
3218,173.67
3219,166.60
3220,139.94
3221,98.42
3222,49.08
3223,0.01
3224,0.01
3225,0.01
3226,0.01
3227,0.01
3228,0.01
3229,0.01
3230,13.11
3231,40.47
3232,56.05
3233,55.26
3234,36.21
3235,0.01
3236,0.01
3237,0.01
3238,0.01
3239,0.01
3240,0.01
3241,0.01
3242,0.01
3243,0.01
3244,0.01
3245,0.01
3246,0.01
3247,0.01
3248,41.63
3249,66.91
3250,74.00
3251,64.06
3252,40.96
3253,10.63
3254,0.01
3255,0.01
3256,0.01
3257,0.01
3258,0.01
3259,0.01
3260,40.49
3261,81.89
3262,116.72
3263,138.34
3264,142.30
3265,127.39
3266,96.24
3267,55.26
3268,13.95
3269,0.01
3270,0.01
3271,0.01
3272,61.94
3273,161.98
3274,294.14
3275,445.93
3276,599.10
3277,731.34
3278,818.68
3279,838.46
3280,772.43
3281,609.70
3282,348.99
3283,0.01
3284,0.01
3285,0.01
3286,0.01
3287,0.01
3288,0.01
3289,0.01
3290,0.01
3291,0.01
3292,0.01
3293,0.01
3294,0.01
3295,0.01
3296,747.77
3297,1476.53
3298,2127.45
3299,2646.49
3300,2989.38
3301,3125.56
3302,3041.05
3303,2739.61
3304,2242.42
3305,1586.14
3306,819.68
3307,0.01
3308,0.01
3309,0.01
3310,0.01
3311,0.01
3312,0.01
3313,0.01
3314,0.01
3315,0.01
3316,0.01
3317,0.01
3318,0.01
3319,0.01
3320,729.06
3321,1399.99
3322,1970.87
3323,2406.58
3324,2680.58
3325,2776.16
3326,2687.19
3327,2418.42
3328,1985.39
3329,1413.68
3330,737.92
3331,0.01
3332,0.01
3333,0.01
3334,0.01
3335,0.01
3336,0.01
3337,0.01
3338,0.01
3339,0.01
3340,0.01
3341,0.01
3342,0.01
3343,0.01
3344,851.74
3345,1650.53
3346,2336.70
3347,2858.63
3348,3177.30
3349,3269.72
3350,3131.08
3351,2775.23
3352,2233.49
3353,1551.83
3354,786.74
3355,0.01
3356,0.01
3357,0.01
3358,0.01
3359,0.01
3360,0.01
3361,0.01
3362,0.01
3363,0.01
3364,0.01
3365,0.01
3366,0.01
3367,0.01
3368,369.14
3369,644.07
3370,814.42
3371,881.66
3372,857.65
3373,762.18
3374,619.81
3375,456.53
3376,296.49
3377,159.36
3378,58.48
3379,0.01
3380,0.01
3381,0.83
3382,42.25
3383,94.19
3384,143.69
3385,179.87
3386,195.43
3387,187.44
3388,157.42
3389,110.69
3390,55.19
3391,0.01
3392,0.01
3393,0.01
3394,0.01
3395,0.01
3396,0.01
3397,0.01
3398,14.72
3399,45.44
3400,62.92
3401,62.03
3402,40.64
3403,0.01
3404,0.01
3405,0.01
3406,0.01
3407,0.01
3408,0.01
3409,0.01
3410,0.01
3411,0.01
3412,0.01
3413,0.01
3414,0.01
3415,0.01
3416,46.62
3417,74.90
3418,82.83
3419,71.69
3420,45.83
3421,11.90
3422,0.01
3423,0.01
3424,0.01
3425,0.01
3426,0.01
3427,0.01
3428,45.24
3429,91.50
3430,130.40
3431,154.52
3432,158.92
3433,142.25
3434,107.45
3435,61.68
3436,15.57
3437,0.01
3438,0.01
3439,0.01
3440,69.08
3441,180.64
3442,327.98
3443,497.15
3444,667.81
3445,815.09
3446,912.29
3447,934.18
3448,860.49
3449,679.10
3450,388.65
3451,0.01
3452,0.01
3453,0.01
3454,0.01
3455,0.01
3456,0.01
3457,0.01
3458,0.01
3459,0.01
3460,0.01
3461,0.01
3462,0.01
3463,0.01
3464,830.95
3465,1640.54
3466,2363.39
3467,2939.55
3468,3319.90
3469,3470.62
3470,3376.26
3471,3041.13
3472,2488.84
3473,1760.18
3474,909.48
3475,0.01
3476,0.01
3477,0.01
3478,0.01
3479,0.01
3480,0.01
3481,0.01
3482,0.01
3483,0.01
3484,0.01
3485,0.01
3486,0.01
3487,0.01
3488,807.23
3489,1549.89
3490,2181.56
3491,2663.45
3492,2966.26
3493,3071.58
3494,2972.70
3495,2674.99
3496,2195.68
3497,1563.20
3498,815.84
3499,0.01
3500,0.01
3501,0.01
3502,0.01
3503,0.01
3504,0.01
3505,0.01
3506,0.01
3507,0.01
3508,0.01
3509,0.01
3510,0.01
3511,0.01
3512,939.77
3513,1820.85
3514,2577.45
3515,3152.71
3516,3503.66
3517,3605.05
3518,3451.70
3519,3058.97
3520,2461.48
3521,1710.00
3522,866.80
3523,0.01
3524,0.01
3525,0.01
3526,0.01
3527,0.01
3528,0.01
3529,0.01
3530,0.01
3531,0.01
3532,0.01
3533,0.01
3534,0.01
3535,0.01
3536,405.90
3537,708.11
3538,895.28
3539,969.06
3540,942.54
3541,837.49
3542,680.96
3543,501.50
3544,325.65
3545,175.01
3546,64.22
3547,0.01
3548,0.01
3549,0.91
3550,46.36
3551,103.36
3552,157.65
3553,197.32
3554,214.35
3555,205.57
3556,172.62
3557,121.36
3558,60.51
3559,0.01
3560,0.01
3561,0.01
3562,0.01
3563,0.01
3564,0.01
3565,0.01
3566,16.12
3567,49.75
3568,68.89
3569,67.90
3570,44.47
3571,0.01
3572,0.01
3573,0.01
3574,0.01
3575,0.01
3576,0.01
3577,0.01
3578,0.01
3579,0.01
3580,0.01
3581,0.01
3582,0.01
3583,0.01
3584,50.92
3585,81.81
3586,90.46
3587,78.28
3588,50.03
3589,12.99
3590,0.01
3591,0.01
3592,0.01
3593,0.01
3594,0.01
3595,0.01
3596,49.35
3597,99.78
3598,142.18
3599,168.46
3600,173.23
3601,155.04
3602,117.10
3603,67.21
3604,16.96
3605,0.01
3606,0.01
3607,0.01
3608,75.23
3609,196.68
3610,357.06
3611,541.16
3612,726.84
3613,887.02
3614,992.67
3615,1016.36
3616,936.06
3617,738.65
3618,422.67
3619,0.01
3620,0.01
3621,0.01
3622,0.01
3623,0.01
3624,0.01
3625,0.01
3626,0.01
3627,0.01
3628,0.01
3629,0.01
3630,0.01
3631,0.01
3632,902.09
3633,1780.75
3634,2565.06
3635,3189.98
3636,3602.28
3637,3765.34
3638,3662.51
3639,3298.55
3640,2699.17
3641,1908.68
3642,986.10
3643,0.01
3644,0.01
3645,0.01
3646,0.01
3647,0.01
3648,0.01
3649,0.01
3650,0.01
3651,0.01
3652,0.01
3653,0.01
3654,0.01
3655,0.01
3656,873.70
3657,1677.30
3658,2360.62
3659,2881.70
3660,3208.93
3661,3322.45
3662,3215.10
3663,2892.75
3664,2374.14
3665,1690.04
3666,881.93
3667,0.01
3668,0.01
3669,0.01
3670,0.01
3671,0.01
3672,0.01
3673,0.01
3674,0.01
3675,0.01
3676,0.01
3677,0.01
3678,0.01
3679,0.01
3680,1014.16
3681,1964.76
3682,2780.82
3683,3401.06
3684,3779.20
3685,3888.10
3686,3722.25
3687,3298.34
3688,2653.78
3689,1843.37
3690,934.29
3691,0.01
3692,0.01
3693,0.01
3694,0.01
3695,0.01
3696,0.01
3697,0.01
3698,0.01
3699,0.01
3700,0.01
3701,0.01
3702,0.01
3703,0.01
3704,436.78
3705,761.88
3706,963.15
3707,1042.40
3708,1013.75
3709,900.66
3710,732.24
3711,539.20
3712,350.09
3713,188.12
3714,69.02
3715,0.01
3716,0.01
3717,0.98
3718,49.81
3719,111.02
3720,169.32
3721,211.90
3722,230.17
3723,220.71
3724,185.31
3725,130.27
3726,64.94
3727,0.01
3728,0.01
3729,0.01
3730,0.01
3731,0.01
3732,0.01
3733,0.01
3734,17.29
3735,53.34
3736,73.85
3737,72.78
3738,47.67
3739,0.01
3740,0.01
3741,0.01
3742,0.01
3743,0.01
3744,0.01
3745,0.01
3746,0.01
3747,0.01
3748,0.01
3749,0.01
3750,0.01
3751,0.01
3752,54.49
3753,87.53
3754,96.78
3755,83.74
3756,53.52
3757,13.89
